student_id,academic_year,attendance_rate,exam_score,fee_payment_status,distance_km,grade_level,gender,dropout
SYN_0055,2025,0.7601322772949104,78.67547228971688,Fully Paid,17.035824531867103,Grade 8,Female,0
SYN_0056,2022,0.7783877583330863,39.71520725838886,Fully Paid,6.371870506758781,Grade 9,Female,0
SYN_0057,2022,0.3371276707155157,59.11023729726349,Partially Paid,0.7935532851638532,Grade 7,Male,0
SYN_0058,2022,0.7414284702112457,65.71869700595032,Partially Paid,2.915922744622441,Grade 9,Female,0
SYN_0059,2023,0.8605380031959957,70.4759009307366,Fully Paid,5.701604755145634,Grade 7,Male,0
SYN_0060,2023,0.8839357923009384,61.175947994990054,Unpaid,1.2786394499090816,Grade 8,Male,0
SYN_0061,2022,0.8451055258773464,51.3934988965002,Unpaid,4.605126986076088,Grade 7,Male,0
SYN_0062,2024,0.7518432075399782,43.10337602832305,Partially Paid,4.942861854835333,Grade 7,Female,0
SYN_0063,2023,0.8605401987456005,59.550589894834744,Partially Paid,0.7990764470932932,Grade 8,Female,0
SYN_0064,2022,0.6587121830756478,38.701497784259075,Partially Paid,3.7467242446889606,Grade 7,Female,0
SYN_0065,2023,0.9412778144812646,5.415691297097069,Fully Paid,6.645485844186282,Grade 8,Female,0
SYN_0066,2022,0.8619130919985593,65.85807647483801,Fully Paid,3.1092342532197117,Grade 9,Male,0
SYN_0067,2024,0.6808863617407889,74.27082713955151,Fully Paid,0.5,Grade 7,Male,0
SYN_0068,2022,0.691899498580204,15.467216160246906,Partially Paid,0.5,Grade 9,Male,0
SYN_0069,2025,0.7428365789787669,39.82484731522112,Partially Paid,1.9874528631904802,Grade 8,Male,0
SYN_0070,2024,0.7831983410981689,69.14477669809357,Fully Paid,11.728422796735808,Grade 8,Male,0
SYN_0071,2022,0.872321351317976,95.03491845481058,Unpaid,1.1684149693376262,Grade 7,Male,0
SYN_0072,2022,0.9487357819864348,58.374286738157345,Unpaid,4.52752256274849,Grade 7,Male,0
SYN_0073,2024,0.6442668352404964,44.89594705787558,Partially Paid,1.1300682587872937,Grade 7,Male,0
SYN_0074,2024,0.6668148792089259,54.707864060112875,Partially Paid,1.7465461584595008,Grade 7,Male,0
SYN_0075,2024,0.5886931503820583,82.74777554466732,Unpaid,8.478682657893565,Grade 7,Male,0
SYN_0076,2024,0.5903204199626304,46.37264477575837,Fully Paid,5.873063875318787,Grade 8,Female,0
SYN_0077,2022,0.7712686944014903,43.614543880295436,Unpaid,0.5,Grade 9,Female,0
SYN_0078,2023,0.6591680708240923,49.31061660072342,Fully Paid,2.5192995785108034,Grade 9,Female,0
SYN_0079,2022,0.6614574998030279,40.84008505134318,Unpaid,0.5,Grade 8,Male,0
SYN_0080,2025,0.6695045345034302,60.20806568790632,Fully Paid,2.9503788958611255,Grade 7,Male,0
SYN_0081,2024,0.6321997229232356,87.24421225245209,Unpaid,4.886974201029955,Grade 7,Female,0
SYN_0082,2023,0.5546529389784273,63.815426916088526,Unpaid,0.5675996404663128,Grade 7,Male,1
SYN_0083,2022,0.9575456535531385,53.45763696172682,Fully Paid,1.5341446454716552,Grade 7,Male,0
SYN_0084,2023,0.6243781501079966,52.747397159520204,Partially Paid,2.2825191792728265,Grade 8,Male,0
SYN_0085,2023,0.7572521680071184,29.862565443460173,Unpaid,11.339476057336995,Grade 8,Male,0
SYN_0086,2024,0.7721269170525672,73.89597598864886,Partially Paid,22.495302341560578,Grade 7,Male,0
SYN_0087,2024,0.7433045054569336,56.59893045376956,Unpaid,0.5,Grade 7,Male,0
SYN_0088,2025,0.9096624816477648,54.75136155536874,Partially Paid,6.440961961352585,Grade 9,Female,0
SYN_0089,2023,0.6348294501753957,100.0,Fully Paid,2.0914912093747002,Grade 9,Male,0
SYN_0090,2022,0.5219529749634771,63.37755235058235,Fully Paid,2.242504245978779,Grade 7,Male,0
SYN_0091,2024,0.7311380535503712,44.46776109828669,Fully Paid,6.315756529479039,Grade 9,Female,0
SYN_0092,2024,0.5007150722377898,50.32556326830022,Unpaid,11.278124967767276,Grade 9,Male,0
SYN_0093,2023,0.5658309545410637,78.67202276554158,Fully Paid,13.565154539642426,Grade 7,Male,0
SYN_0094,2024,0.974346229949354,60.03886738967976,Partially Paid,3.873028245504587,Grade 7,Female,0
SYN_0095,2023,0.808971095578615,32.1109963902874,Partially Paid,1.988095502922363,Grade 8,Male,0
SYN_0096,2023,0.5923734651459167,74.54612082235366,Partially Paid,6.970699393096944,Grade 9,Male,0
SYN_0097,2023,0.8842095518611868,45.97340646029811,Unpaid,1.3005816402544776,Grade 9,Male,0
SYN_0098,2022,0.5514755026439897,91.71935997191582,Unpaid,3.736272784282981,Grade 7,Male,0
SYN_0099,2022,0.8413496045557047,77.44086518286367,Fully Paid,1.998307853444941,Grade 8,Female,0
SYN_0100,2022,0.7166616634404209,49.94820587814248,Unpaid,4.810274203445072,Grade 8,Female,0
SYN_0101,2024,0.8351543935946855,81.05829451123203,Unpaid,1.2373284099982935,Grade 8,Male,0
SYN_0102,2023,0.8499095260991166,59.22139918949326,Partially Paid,0.9571030527799917,Grade 7,Female,0
SYN_0103,2023,0.7958070678721217,73.34992615219996,Unpaid,11.26780191805359,Grade 9,Male,0
SYN_0104,2025,0.6385190001566511,66.72519071130054,Fully Paid,0.5,Grade 8,Male,0
SYN_0105,2022,0.5696225594634544,42.76558021016427,Fully Paid,3.173105512844179,Grade 9,Female,0
SYN_0106,2023,0.7343153929292701,46.41610301828568,Unpaid,1.122998710007363,Grade 9,Male,0
SYN_0107,2024,0.34842454507963816,76.5392947164609,Fully Paid,0.5,Grade 9,Male,0
SYN_0108,2022,0.7124405489868172,51.97404402208227,Unpaid,0.5,Grade 8,Male,0
SYN_0109,2022,0.7285970993072155,50.73432766164406,Unpaid,0.8668833455624708,Grade 8,Male,0
SYN_0110,2022,0.7253571344863469,40.80779357171164,Fully Paid,9.070564418418252,Grade 7,Male,0
SYN_0111,2022,0.6939958019310778,65.6247831806823,Unpaid,1.4937871800062226,Grade 8,Female,0
SYN_0112,2025,0.7734441601952547,95.12544854637662,Fully Paid,13.522311506410919,Grade 7,Male,0
SYN_0113,2024,0.499217728683041,38.784407543423086,Partially Paid,3.921167921282387,Grade 8,Male,1
SYN_0114,2024,0.7416335068655664,58.435950220109646,Partially Paid,2.5820577441678947,Grade 7,Male,1
SYN_0115,2025,0.7092867520229441,83.41996999747772,Unpaid,3.9047044553734644,Grade 7,Female,0
SYN_0116,2024,0.8084843483197984,56.56645495757713,Fully Paid,3.2720146154778895,Grade 7,Female,0
SYN_0117,2022,0.75848563603728,66.14269233249522,Partially Paid,6.3991366584720675,Grade 7,Female,0
SYN_0118,2025,0.7494863120137767,38.87691649335616,Partially Paid,1.493895817794269,Grade 8,Female,0
SYN_0119,2023,0.6548088596104057,65.70952774973767,Partially Paid,1.9596909263518196,Grade 9,Female,0
SYN_0120,2024,0.6944689566783886,54.63140322991812,Partially Paid,10.103428023212343,Grade 8,Male,0
SYN_0121,2025,0.9535489799204389,75.74313992223753,Fully Paid,13.172675026248678,Grade 7,Female,0
SYN_0122,2023,0.9736980555137579,79.37294892816553,Fully Paid,10.038628031387882,Grade 7,Female,0
SYN_0123,2022,0.8986274411406451,100.0,Fully Paid,2.446991520738723,Grade 7,Female,0
SYN_0124,2022,0.7543069833985184,68.43339711784436,Unpaid,6.821057211981873,Grade 7,Female,1
SYN_0125,2023,0.7045332467386298,63.864333698478994,Fully Paid,2.9110703058525678,Grade 9,Male,0
SYN_0126,2024,0.49524974334136435,61.49891742839205,Fully Paid,3.097075274763163,Grade 7,Male,0
SYN_0127,2025,0.8011464229089272,51.64300672940761,Unpaid,1.030548900222203,Grade 7,Male,0
SYN_0128,2022,0.6219434060915303,64.09270918231044,Fully Paid,4.024614436082974,Grade 7,Female,0
SYN_0129,2023,0.45802675730588394,52.68277461749747,Unpaid,0.9268284486344885,Grade 7,Male,0
SYN_0130,2023,0.7405329905203086,61.032297572853054,Partially Paid,1.8126705130781327,Grade 8,Male,0
SYN_0131,2022,0.9673278224103471,81.71675564094328,Unpaid,8.690534303806597,Grade 8,Female,0
SYN_0132,2022,0.49835271911400486,39.88223382496646,Fully Paid,1.0441244696089638,Grade 7,Male,0
SYN_0133,2023,0.766538161359746,78.51781410032282,Fully Paid,0.5,Grade 7,Female,0
SYN_0134,2025,0.7625089988412321,81.70807121211757,Partially Paid,0.5,Grade 8,Male,0
SYN_0135,2023,0.754335817829852,55.874766514160584,Unpaid,12.719575319775958,Grade 7,Male,0
SYN_0136,2023,0.8315575703340327,19.806611817845294,Partially Paid,3.181881305321098,Grade 7,Male,0
SYN_0137,2024,0.5759113194946054,47.05920423230022,Fully Paid,2.369865374107487,Grade 9,Female,0
SYN_0138,2023,0.6709062362051663,81.34590183809996,Unpaid,7.494147187478249,Grade 8,Male,0
SYN_0139,2025,0.7774403463060703,57.58837487862012,Unpaid,8.130725994964363,Grade 8,Male,0
SYN_0140,2025,0.5770233497891692,40.01255981869161,Partially Paid,1.8168890582829942,Grade 8,Female,0
SYN_0141,2022,0.5635221921799868,48.91405141789208,Unpaid,5.32315249724857,Grade 8,Male,0
SYN_0142,2023,0.7355701434572628,73.13116047708195,Unpaid,6.635563798766679,Grade 8,Female,0
SYN_0143,2023,0.6714422661736134,67.84120422762483,Partially Paid,4.784394925562492,Grade 8,Female,0
SYN_0144,2022,0.7149202034551619,53.6992222149455,Fully Paid,0.7397876296262219,Grade 8,Male,0
SYN_0145,2022,0.8914976688657291,51.39716058733563,Partially Paid,9.389390772338766,Grade 7,Female,0
SYN_0146,2024,0.8193792859466061,50.94835331721121,Fully Paid,3.485530622569157,Grade 8,Male,0
SYN_0147,2023,0.663465848805122,41.396616679026955,Fully Paid,1.4937475587319966,Grade 8,Female,0
SYN_0148,2022,0.7572515539909722,87.07676241044996,Fully Paid,2.4920197253449565,Grade 9,Male,0
SYN_0149,2022,0.5101160320044482,52.198231554195885,Fully Paid,0.5,Grade 8,Female,0
SYN_0150,2025,0.40894081601526355,79.90885337485894,Fully Paid,0.615659021309988,Grade 8,Male,0
SYN_0151,2022,0.7148826760092241,85.38368893460412,Fully Paid,6.527245830804632,Grade 7,Female,0
SYN_0152,2022,0.7945298919647389,75.96959616666328,Unpaid,0.5,Grade 8,Male,1
SYN_0153,2023,0.8717313535270071,50.230834371075126,Unpaid,2.4247064259597195,Grade 7,Male,0
SYN_0154,2025,0.8793761378133916,65.26714162605897,Fully Paid,3.3264559842024286,Grade 7,Male,0
SYN_0155,2022,0.8788043508054824,57.56447908496351,Unpaid,0.5,Grade 7,Male,0
SYN_0156,2024,0.8577354064264148,41.73336650685769,Partially Paid,16.26667891325449,Grade 8,Female,0
SYN_0157,2024,0.6633604630334864,63.838467070988855,Fully Paid,1.1535540533240076,Grade 7,Male,0
SYN_0158,2022,0.6122429358497128,36.777283759123556,Fully Paid,1.6321102926037658,Grade 8,Female,0
SYN_0159,2024,0.6561995181415002,79.37822899230815,Partially Paid,1.6304536112578139,Grade 9,Female,0
SYN_0160,2023,0.6784419814092639,49.636888648628926,Unpaid,1.178577136014276,Grade 7,Female,0
SYN_0161,2024,0.7615557181161648,61.620873805711106,Partially Paid,0.5,Grade 8,Male,0
SYN_0162,2024,0.4789674184281986,63.09918168783056,Fully Paid,5.881093069836093,Grade 8,Male,0
SYN_0163,2023,0.8911411648478524,53.339710473326605,Fully Paid,15.32959568506237,Grade 7,Female,0
SYN_0164,2022,0.5764799908918402,68.56048842655494,Fully Paid,1.1429146369989496,Grade 9,Male,0
SYN_0165,2024,0.6292787328315191,49.45173418079456,Fully Paid,4.895155770572643,Grade 7,Male,0
SYN_0166,2023,0.7404023155107218,73.6833513542304,Fully Paid,6.094772735762808,Grade 8,Female,0
SYN_0167,2022,0.713128238308816,33.772365755558525,Fully Paid,8.490047526166656,Grade 8,Female,0
SYN_0168,2022,0.8374038070792574,60.274832431835414,Unpaid,2.471717607242515,Grade 8,Female,0
SYN_0169,2023,0.4680571784976578,92.90072198304912,Unpaid,1.6239183392670715,Grade 8,Male,0
SYN_0170,2024,0.6482553056872921,39.99403615709966,Fully Paid,1.7706596369158591,Grade 7,Female,1
SYN_0171,2022,0.9212613413823948,45.800590530552675,Unpaid,5.611295411965904,Grade 7,Male,0
SYN_0172,2023,0.5399344408023439,67.25034129386047,Fully Paid,7.636791377835238,Grade 9,Male,0
SYN_0173,2022,0.6308949588379466,61.232472074912764,Partially Paid,0.9018950923873792,Grade 8,Female,0
SYN_0174,2024,0.7345815525460384,64.31134178692406,Fully Paid,2.085886079850512,Grade 9,Male,0
SYN_0175,2022,0.7585959233913051,66.80536834265794,Partially Paid,10.449799871296648,Grade 9,Male,0
SYN_0176,2024,0.6984019329167863,69.42498643411186,Unpaid,7.3956526592821685,Grade 9,Male,0
SYN_0177,2023,0.8200799380125999,77.97459715521202,Partially Paid,18.856392924070693,Grade 8,Female,0
SYN_0178,2025,0.746691928791484,65.37673582471322,Fully Paid,6.315450472440184,Grade 7,Female,0
SYN_0179,2022,0.4957981536970268,53.65736221686623,Partially Paid,2.24796655297649,Grade 9,Female,0
SYN_0180,2023,0.5294369199026701,70.10632662164916,Fully Paid,4.019197604849811,Grade 8,Female,0
SYN_0181,2022,0.760863934726736,92.19787482811388,Unpaid,4.868087491858159,Grade 7,Male,0
SYN_0182,2025,0.6612349464798933,55.61259256511367,Partially Paid,0.5,Grade 9,Male,0
SYN_0183,2025,0.844056042906704,40.45847251592845,Fully Paid,3.5385879885858476,Grade 9,Male,0
SYN_0184,2022,0.6178013492216263,77.9274520471655,Partially Paid,5.5599080551057245,Grade 8,Male,0
SYN_0185,2024,0.8494259927502235,55.83313904883523,Partially Paid,0.8239834364082511,Grade 7,Male,0
SYN_0186,2024,0.7666117392956887,18.89194817174735,Fully Paid,6.826514876883502,Grade 8,Female,0
SYN_0187,2023,0.9272242073932077,73.25359018870759,Partially Paid,3.9443578521612426,Grade 9,Male,0
SYN_0188,2023,0.7196946347700148,48.36409265282939,Fully Paid,13.685334799997312,Grade 9,Male,0
SYN_0189,2022,0.8283207400533512,56.37040091852511,Partially Paid,0.5,Grade 7,Male,0
SYN_0190,2022,0.6580929764029245,63.97564595024226,Unpaid,1.387478712642471,Grade 7,Male,0
SYN_0191,2025,0.362479258802641,61.42899423602319,Unpaid,4.1408234782300966,Grade 9,Female,0
SYN_0192,2025,0.7005194947170179,70.77013270850271,Partially Paid,1.5829765609708586,Grade 8,Male,0
SYN_0193,2024,0.6054353008401214,50.16124532974282,Partially Paid,5.639614470849415,Grade 8,Male,0
SYN_0194,2023,0.6490613894324588,67.2359043671695,Fully Paid,6.403411192094315,Grade 9,Female,0
SYN_0195,2023,0.39016223168011177,53.32815980348949,Unpaid,0.5,Grade 7,Male,0
SYN_0196,2024,0.841380830226827,71.29858865597505,Fully Paid,3.2456125959528412,Grade 8,Male,0
SYN_0197,2025,0.9439164797600872,69.07661471223496,Partially Paid,3.19989723745417,Grade 7,Male,0
SYN_0198,2025,0.9772864016779285,41.16210336319728,Fully Paid,2.0740251428426553,Grade 7,Female,0
SYN_0199,2024,0.7427429537052594,77.54767809115057,Fully Paid,12.15873825195229,Grade 9,Female,0
SYN_0200,2024,0.64153768887897,48.35265798794714,Partially Paid,7.908276060576368,Grade 8,Female,0
SYN_0201,2022,0.8903256863496124,72.54504036906062,Fully Paid,5.376211837867709,Grade 9,Male,0
SYN_0202,2022,0.7119338209814713,64.61117164122413,Partially Paid,5.638077917214973,Grade 8,Female,0
SYN_0203,2025,0.8166827556206959,91.0873061823122,Fully Paid,2.7871615990317413,Grade 7,Male,0
SYN_0204,2024,0.6796131143617583,53.977612317306665,Fully Paid,11.42207134070417,Grade 7,Male,0
SYN_0205,2022,0.5839922017201816,51.71229766987244,Partially Paid,5.337530610003941,Grade 7,Male,0
SYN_0206,2022,0.7258867314020924,57.65044709402081,Fully Paid,5.875049598098774,Grade 7,Male,0
SYN_0207,2024,0.8327717226495648,52.54276390898304,Fully Paid,8.902189218922073,Grade 7,Male,0
SYN_0208,2022,0.7235608329503911,72.3989542349569,Partially Paid,1.4413674461794852,Grade 7,Female,0
SYN_0209,2022,0.8077545578442522,28.906409048141416,Fully Paid,7.4044464080606955,Grade 8,Female,0
SYN_0210,2023,0.8309127513645158,39.03371645536563,Unpaid,0.9774536935456497,Grade 9,Male,0
SYN_0211,2024,0.7525393575453199,38.77954741157453,Fully Paid,1.9063900987470652,Grade 8,Male,0
SYN_0212,2024,0.8511104523018544,75.10553665552436,Fully Paid,1.8399898632160254,Grade 8,Male,0
SYN_0213,2022,0.8050702949664216,88.79104070647466,Partially Paid,17.28399430013677,Grade 7,Male,0
SYN_0214,2024,0.7222391896054333,56.119914066325514,Fully Paid,8.737558543675991,Grade 7,Female,0
SYN_0215,2022,0.930781543295377,54.961208982579805,Fully Paid,5.435459846931996,Grade 8,Male,0
SYN_0216,2023,0.44375580754412625,59.26093893603726,Fully Paid,5.8432114053909645,Grade 8,Female,0
SYN_0217,2024,0.6020134558091872,78.91380944694743,Fully Paid,3.715661608578589,Grade 7,Male,0
SYN_0218,2024,0.8207558459463243,41.30764358456967,Unpaid,13.226289887291408,Grade 9,Male,0
SYN_0219,2024,0.9471066931349803,62.290641689226135,Fully Paid,3.0856164359447513,Grade 9,Male,0
SYN_0220,2024,0.6750272435078399,75.55355733608374,Unpaid,2.1549202455697687,Grade 8,Male,0
SYN_0221,2023,0.741657473754914,67.01969505891722,Unpaid,0.8008804257306827,Grade 7,Male,0
SYN_0222,2022,0.5558227023395514,61.41246909877738,Fully Paid,6.9423332304740395,Grade 9,Female,0
SYN_0223,2023,0.840491854063735,76.01882966620855,Unpaid,5.966681768874911,Grade 8,Male,0
SYN_0224,2022,0.8430750756712021,9.341818726013727,Fully Paid,2.1828817928208792,Grade 9,Female,0
SYN_0225,2022,0.8264236124698057,70.20175575155633,Unpaid,0.5,Grade 9,Male,0
SYN_0226,2025,0.7656256126239077,46.22663770370637,Fully Paid,8.218504422497887,Grade 9,Male,0
SYN_0227,2023,0.8709991812779259,25.04860785658378,Partially Paid,0.5,Grade 8,Male,0
SYN_0228,2025,0.7516804118949091,67.20164679144965,Partially Paid,5.473719362971071,Grade 7,Female,0
SYN_0229,2024,0.754640728147275,82.72585381293324,Fully Paid,15.818243210729154,Grade 8,Male,0
SYN_0230,2024,0.7605879391879785,55.52592673670155,Partially Paid,2.590429462366315,Grade 8,Female,0
SYN_0231,2023,0.7674825986378749,75.1517418496529,Partially Paid,1.205301064719181,Grade 9,Male,0
SYN_0232,2023,0.6207141149191057,87.02100864379562,Fully Paid,5.491542438539092,Grade 7,Female,0
SYN_0233,2023,0.5878140019568501,81.66846016451285,Fully Paid,7.645363204541964,Grade 7,Male,1
SYN_0234,2022,0.4730391914128233,87.51936152868507,Partially Paid,3.5577286343500525,Grade 9,Female,0
SYN_0235,2024,0.5521543831754854,71.35829483929406,Partially Paid,15.355427563813874,Grade 9,Female,1
SYN_0236,2022,0.7372546556213507,59.35780550022867,Unpaid,0.5,Grade 9,Female,1
SYN_0237,2022,0.7681645038848898,29.16461538585097,Unpaid,3.162531010178582,Grade 9,Male,0
SYN_0238,2024,0.45076256049152547,53.570875213660926,Unpaid,5.703566613074002,Grade 8,Male,0
SYN_0239,2022,0.5620562873881123,42.82156128430855,Partially Paid,8.933190715938055,Grade 8,Male,0
SYN_0240,2025,0.6173999661230365,97.07696891496064,Fully Paid,0.888946020719797,Grade 9,Female,0
SYN_0241,2025,0.6214574383103426,54.83405537621794,Fully Paid,7.242548946318191,Grade 8,Female,0
SYN_0242,2025,0.533243322827377,60.217686522120744,Unpaid,3.620437143299234,Grade 8,Female,0
SYN_0243,2023,0.6056505846553754,67.92673676872842,Partially Paid,2.272941870762507,Grade 7,Male,0
SYN_0244,2022,0.6546215212437976,58.784844034704165,Fully Paid,0.6355588955152173,Grade 8,Male,0
SYN_0245,2025,0.8512282651083543,88.51091872775356,Fully Paid,9.021031697719147,Grade 8,Male,0
SYN_0246,2023,0.5006099250237391,46.792311488779866,Unpaid,0.7700060874433995,Grade 7,Female,0
SYN_0247,2025,0.7595752941359691,61.50293419427037,Partially Paid,1.668403252000946,Grade 7,Female,0
SYN_0248,2025,0.32832289209175314,44.63552945743513,Fully Paid,1.5414949823747437,Grade 7,Female,0
SYN_0249,2025,0.687025133708576,34.2395947980273,Partially Paid,9.230209216651396,Grade 7,Male,0
SYN_0250,2022,0.9010127929383899,46.98815636370486,Fully Paid,5.025992605767582,Grade 7,Female,0
SYN_0251,2023,0.3173922707366385,57.33333765312858,Fully Paid,7.168414762397884,Grade 8,Female,0
SYN_0252,2025,0.6776704024113176,50.27255995868932,Fully Paid,1.297377594869518,Grade 9,Male,0
SYN_0253,2023,0.8589457182934676,45.53642236227059,Fully Paid,4.412221087394548,Grade 8,Female,0
SYN_0254,2022,0.8558113276470747,32.68628565390699,Unpaid,3.8161744295514115,Grade 7,Female,0
SYN_0255,2023,0.4579151222089859,56.504099692683496,Fully Paid,8.049358233868128,Grade 7,Female,0
SYN_0256,2025,0.7455228087301009,30.91503326744196,Unpaid,10.644241955445334,Grade 8,Female,0
SYN_0257,2024,0.6991506747246579,71.68100734641284,Unpaid,0.5,Grade 8,Male,0
SYN_0258,2023,0.5037615752492631,59.48391555282106,Fully Paid,5.044135504002912,Grade 9,Male,0
SYN_0259,2022,0.5563296173863621,31.76407300963125,Partially Paid,0.5,Grade 8,Female,1
SYN_0260,2024,0.6663863118433812,52.434236613102456,Partially Paid,3.581885733164503,Grade 9,Male,0
SYN_0261,2025,0.7771028265785843,44.461184699369504,Unpaid,1.526227517564487,Grade 7,Female,0
SYN_0262,2022,0.7274353364574222,63.74514118754525,Fully Paid,1.6488133403825784,Grade 8,Female,0
SYN_0263,2023,0.5130137169804924,82.1281080284166,Partially Paid,1.959051823556027,Grade 7,Female,0
SYN_0264,2025,0.33034592820565045,24.2468955463766,Partially Paid,4.369459523122176,Grade 9,Female,0
